index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,otherpara,AnzahlLinks
3551,51,34.0,0.0,0.0,0.6,-6,-18,18,120,644
3726,51,34.0,0.0,0.0,0.6,0,-24,18,100,644
3727,51,34.0,0.0,0.0,0.6,0,-24,18,104,644
3728,51,34.0,0.0,0.0,0.6,0,-24,18,108,644
3729,51,34.0,0.0,0.0,0.6,0,-24,18,112,644
5094,51,34.0,0.0,0.0,0.8,0,-12,18,100,644
1326,52,83.0,0.0,0.0,0.4,-30,-30,20,100,644
1436,52,83.0,0.0,0.0,0.4,-30,-12,20,108,644
1582,52,83.0,0.0,0.0,0.4,-24,-24,20,116,644
1868,52,83.0,0.0,0.0,0.4,-18,-12,20,108,644
3342,52,83.0,0.0,0.0,0.6,-12,-18,20,100,644
3876,52,83.0,0.0,0.0,0.6,0,0,19,100,644
3877,52,83.0,0.0,0.0,0.6,0,0,19,104,644
3880,52,83.0,0.0,0.0,0.6,0,0,19,116,644
3881,52,83.0,0.0,0.0,0.6,0,0,19,120,644
4136,52,83.0,0.0,0.0,0.8,-24,-30,20,108,644
4355,52,83.0,0.0,0.0,0.8,-18,-30,20,120,644
4427,52,83.0,0.0,0.0,0.8,-18,-18,20,120,644
1329,53,94.0,0.0,0.0,0.4,-30,-30,20,112,644
1578,53,94.0,0.0,0.0,0.4,-24,-24,20,100,644
1796,53,94.0,0.0,0.0,0.4,-18,-24,20,108,644
1798,53,94.0,0.0,0.0,0.4,-18,-24,20,116,644
1799,53,94.0,0.0,0.0,0.4,-18,-24,20,120,644
1869,53,94.0,0.0,0.0,0.4,-18,-12,20,112,644
1871,53,94.0,0.0,0.0,0.4,-18,-12,20,120,644
1974,53,94.0,0.0,0.0,0.4,-12,-30,20,100,644
1975,53,94.0,0.0,0.0,0.4,-12,-30,20,104,644
2010,53,94.0,0.0,0.0,0.4,-12,-24,20,100,644
2082,53,94.0,0.0,0.0,0.4,-12,-12,20,100,644
2190,53,94.0,0.0,0.0,0.4,-6,-30,20,100,644
2445,53,94.0,0.0,0.0,0.4,0,-24,20,112,644
2839,53,94.0,0.0,0.0,0.6,-24,-30,20,104,644
3054,53,94.0,0.0,0.0,0.6,-18,-30,20,100,644
3056,53,94.0,0.0,0.0,0.6,-18,-30,20,108,644
3343,53,94.0,0.0,0.0,0.6,-12,-18,20,104,644
3486,53,94.0,0.0,0.0,0.6,-6,-30,20,100,644
4095,53,94.0,0.0,0.0,0.8,-30,0,19,112,644
4170,53,94.0,0.0,0.0,0.8,-24,-24,20,100,644
4422,53,94.0,0.0,0.0,0.8,-18,-18,20,100,644
4787,53,94.0,0.0,0.0,0.8,-6,-30,20,120,644
4822,53,94.0,0.0,0.0,0.8,-6,-24,20,116,644
5075,53,94.0,0.0,0.0,0.8,0,-18,20,120,644
1331,54,75.0,0.0,0.0,0.4,-30,-30,20,120,644
2260,54,75.0,0.0,0.0,0.4,-6,-18,19,116,644
2660,54,75.0,0.0,0.0,0.6,-30,-24,20,108,644
2912,54,75.0,0.0,0.0,0.6,-24,-18,20,108,644
3159,54,75.0,0.0,0.0,0.6,-18,-12,19,112,644
3311,54,75.0,0.0,0.0,0.6,-12,-24,20,120,644
3375,54,75.0,0.0,0.0,0.6,-12,-12,19,112,644
3411,54,75.0,0.0,0.0,0.6,-12,-6,19,112,644
3523,54,75.0,0.0,0.0,0.6,-6,-24,20,104,644
3732,54,75.0,0.0,0.0,0.6,0,-24,19,100,644
3769,54,75.0,0.0,0.0,0.6,0,-18,19,104,644
3772,54,75.0,0.0,0.0,0.6,0,-18,19,116,644
3773,54,75.0,0.0,0.0,0.6,0,-18,19,120,644
4488,54,75.0,0.0,0.0,0.8,-18,-6,19,100,644
1351,55,36.0,0.0,0.0,0.4,-30,-24,18,104,644
1424,55,36.0,0.0,0.0,0.4,-30,-12,18,108,644
1426,55,36.0,0.0,0.0,0.4,-30,-12,18,116,644
1858,55,36.0,0.0,0.0,0.4,-18,-12,18,116,644
3335,55,36.0,0.0,0.0,0.6,-12,-18,18,120,644
4304,55,36.0,0.0,0.0,0.8,-24,0,18,108,644
4305,55,36.0,0.0,0.0,0.8,-24,0,18,112,644
4519,55,36.0,0.0,0.0,0.8,-18,0,18,104,644
4522,55,36.0,0.0,0.0,0.8,-18,0,18,116,644
4523,55,36.0,0.0,0.0,0.8,-18,0,18,120,644
4734,55,36.0,0.0,0.0,0.8,-12,0,18,100,644
5095,55,36.0,0.0,0.0,0.8,0,-12,18,104,644
5131,55,36.0,0.0,0.0,0.8,0,-6,18,104,644
5134,55,36.0,0.0,0.0,0.8,0,-6,18,116,644
1354,56,38.0,0.0,0.0,0.4,-30,-24,18,116,644
1390,56,38.0,0.0,0.0,0.4,-30,-18,18,116,644
1422,56,38.0,0.0,0.0,0.4,-30,-12,18,100,644
1423,56,38.0,0.0,0.0,0.4,-30,-12,18,104,644
1425,56,38.0,0.0,0.0,0.4,-30,-12,18,112,644
1568,56,38.0,0.0,0.0,0.4,-24,-24,18,108,644
1602,56,38.0,0.0,0.0,0.4,-24,-18,18,100,644
1606,56,38.0,0.0,0.0,0.4,-24,-18,18,116,644
1639,56,38.0,0.0,0.0,0.4,-24,-12,18,104,644
1641,56,38.0,0.0,0.0,0.4,-24,-12,18,112,644
1749,56,38.0,0.0,0.0,0.4,-18,-30,18,112,644
1750,56,38.0,0.0,0.0,0.4,-18,-30,18,116,644
1751,56,38.0,0.0,0.0,0.4,-18,-30,18,120,644
1784,56,38.0,0.0,0.0,0.4,-18,-24,18,108,644
1786,56,38.0,0.0,0.0,0.4,-18,-24,18,116,644
1787,56,38.0,0.0,0.0,0.4,-18,-24,18,120,644
1818,56,38.0,0.0,0.0,0.4,-18,-18,18,100,644
1999,56,38.0,0.0,0.0,0.4,-12,-24,18,104,644
2002,56,38.0,0.0,0.0,0.4,-12,-24,18,116,644
2003,56,38.0,0.0,0.0,0.4,-12,-24,18,120,644
2034,56,38.0,0.0,0.0,0.4,-12,-18,18,100,644
2036,56,38.0,0.0,0.0,0.4,-12,-18,18,108,644
2037,56,38.0,0.0,0.0,0.4,-12,-18,18,112,644
2179,56,38.0,0.0,0.0,0.4,-6,-30,18,104,644
2216,56,38.0,0.0,0.0,0.4,-6,-24,18,108,644
2250,56,38.0,0.0,0.0,0.4,-6,-18,18,100,644
2360,56,38.0,0.0,0.0,0.4,-6,0,18,108,644
2395,56,38.0,0.0,0.0,0.4,0,-30,18,104,644
2396,56,38.0,0.0,0.0,0.4,0,-30,18,108,644
2397,56,38.0,0.0,0.0,0.4,0,-30,18,112,644
2398,56,38.0,0.0,0.0,0.4,0,-30,18,116,644
2399,56,38.0,0.0,0.0,0.4,0,-30,18,120,644
2430,56,38.0,0.0,0.0,0.4,0,-24,18,100,644
2431,56,38.0,0.0,0.0,0.4,0,-24,18,104,644
2432,56,38.0,0.0,0.0,0.4,0,-24,18,108,644
2433,56,38.0,0.0,0.0,0.4,0,-24,18,112,644
2435,56,38.0,0.0,0.0,0.4,0,-24,18,120,644
2466,56,38.0,0.0,0.0,0.4,0,-18,18,100,644
2467,56,38.0,0.0,0.0,0.4,0,-18,18,104,644
2468,56,38.0,0.0,0.0,0.4,0,-18,18,108,644
2469,56,38.0,0.0,0.0,0.4,0,-18,18,112,644
2471,56,38.0,0.0,0.0,0.4,0,-18,18,120,644
2937,56,38.0,0.0,0.0,0.6,-24,-12,18,112,644
3153,56,38.0,0.0,0.0,0.6,-18,-12,18,112,644
3914,56,38.0,0.0,0.0,0.8,-30,-30,19,108,644
4086,56,38.0,0.0,0.0,0.8,-30,0,18,100,644
4091,56,38.0,0.0,0.0,0.8,-30,0,18,120,644
4303,56,38.0,0.0,0.0,0.8,-24,0,18,104,644
4737,56,38.0,0.0,0.0,0.8,-12,0,18,112,644
1362,57,93.0,0.0,0.0,0.4,-30,-24,20,100,644
1363,57,93.0,0.0,0.0,0.4,-30,-24,20,104,644
1650,57,93.0,0.0,0.0,0.4,-24,-12,20,100,644
1976,57,93.0,0.0,0.0,0.4,-12,-30,20,108,644
2047,57,93.0,0.0,0.0,0.4,-12,-18,20,104,644
2408,57,93.0,0.0,0.0,0.4,0,-30,20,108,644
2409,57,93.0,0.0,0.0,0.4,0,-30,20,112,644
2410,57,93.0,0.0,0.0,0.4,0,-30,20,116,644
2411,57,93.0,0.0,0.0,0.4,0,-30,20,120,644
2443,57,93.0,0.0,0.0,0.4,0,-24,20,104,644
3703,57,93.0,0.0,0.0,0.6,0,-30,20,104,644
3706,57,93.0,0.0,0.0,0.6,0,-30,20,116,644
3954,57,93.0,0.0,0.0,0.8,-30,-24,20,100,644
4027,57,93.0,0.0,0.0,0.8,-30,-12,20,104,644
4247,57,93.0,0.0,0.0,0.8,-24,-12,20,120,644
4315,57,93.0,0.0,0.0,0.8,-24,0,20,104,644
4527,57,93.0,0.0,0.0,0.8,-18,0,19,112,644
4566,57,93.0,0.0,0.0,0.8,-12,-30,20,100,644
4855,57,93.0,0.0,0.0,0.8,-6,-18,20,104,644
4920,57,93.0,0.0,0.0,0.8,-6,-6,19,100,644
1364,58,90.0,0.0,0.0,0.4,-30,-24,20,108,644
1365,58,90.0,0.0,0.0,0.4,-30,-24,20,112,644
1475,58,90.0,0.0,0.0,0.4,-30,-6,20,120,644
1580,58,90.0,0.0,0.0,0.4,-24,-24,20,108,644
1583,58,90.0,0.0,0.0,0.4,-24,-24,20,120,644
1614,58,90.0,0.0,0.0,0.4,-24,-18,20,100,644
1689,58,90.0,0.0,0.0,0.4,-24,-6,20,112,644
1758,58,90.0,0.0,0.0,0.4,-18,-30,20,100,644
1761,58,90.0,0.0,0.0,0.4,-18,-30,20,112,644
1977,58,90.0,0.0,0.0,0.4,-12,-30,20,112,644
2011,58,90.0,0.0,0.0,0.4,-12,-24,20,104,644
2227,58,90.0,0.0,0.0,0.4,-6,-24,20,104,644
2371,58,90.0,0.0,0.0,0.4,-6,0,20,104,644
2446,58,90.0,0.0,0.0,0.4,0,-24,20,116,644
2447,58,90.0,0.0,0.0,0.4,0,-24,20,120,644
2875,58,90.0,0.0,0.0,0.6,-24,-24,20,104,644
3562,58,90.0,0.0,0.0,0.6,-6,-18,20,116,644
3563,58,90.0,0.0,0.0,0.6,-6,-18,20,120,644
3956,58,90.0,0.0,0.0,0.8,-30,-24,20,108,644
3991,58,90.0,0.0,0.0,0.8,-30,-18,20,104,644
3993,58,90.0,0.0,0.0,0.8,-30,-18,20,112,644
4064,58,90.0,0.0,0.0,0.8,-30,-6,20,108,644
4093,58,90.0,0.0,0.0,0.8,-30,0,19,104,644
4096,58,90.0,0.0,0.0,0.8,-30,0,19,116,644
4175,58,90.0,0.0,0.0,0.8,-24,-24,20,120,644
4209,58,90.0,0.0,0.0,0.8,-24,-18,20,112,644
4282,58,90.0,0.0,0.0,0.8,-24,-6,20,116,644
4677,58,90.0,0.0,0.0,0.8,-12,-12,20,112,644
4783,58,90.0,0.0,0.0,0.8,-6,-30,20,104,644
4884,58,90.0,0.0,0.0,0.8,-6,-12,19,100,644
5038,58,90.0,0.0,0.0,0.8,0,-24,20,116,644
5137,58,90.0,0.0,0.0,0.8,0,-6,19,104,644
1387,59,40.0,0.0,0.0,0.4,-30,-18,18,104,644
1388,59,40.0,0.0,0.0,0.4,-30,-18,18,108,644
1389,59,40.0,0.0,0.0,0.4,-30,-18,18,112,644
1459,59,40.0,0.0,0.0,0.4,-30,-6,18,104,644
1566,59,40.0,0.0,0.0,0.4,-24,-24,18,100,644
1567,59,40.0,0.0,0.0,0.4,-24,-24,18,104,644
1603,59,40.0,0.0,0.0,0.4,-24,-18,18,104,644
1604,59,40.0,0.0,0.0,0.4,-24,-18,18,108,644
1605,59,40.0,0.0,0.0,0.4,-24,-18,18,112,644
1642,59,40.0,0.0,0.0,0.4,-24,-12,18,116,644
1643,59,40.0,0.0,0.0,0.4,-24,-12,18,120,644
1782,59,40.0,0.0,0.0,0.4,-18,-24,18,100,644
1783,59,40.0,0.0,0.0,0.4,-18,-24,18,104,644
1819,59,40.0,0.0,0.0,0.4,-18,-18,18,104,644
1820,59,40.0,0.0,0.0,0.4,-18,-18,18,108,644
1821,59,40.0,0.0,0.0,0.4,-18,-18,18,112,644
1854,59,40.0,0.0,0.0,0.4,-18,-12,18,100,644
1857,59,40.0,0.0,0.0,0.4,-18,-12,18,112,644
1998,59,40.0,0.0,0.0,0.4,-12,-24,18,100,644
2000,59,40.0,0.0,0.0,0.4,-12,-24,18,108,644
2038,59,40.0,0.0,0.0,0.4,-12,-18,18,116,644
2039,59,40.0,0.0,0.0,0.4,-12,-18,18,120,644
2107,59,40.0,0.0,0.0,0.4,-12,-6,18,104,644
2111,59,40.0,0.0,0.0,0.4,-12,-6,18,120,644
2214,59,40.0,0.0,0.0,0.4,-6,-24,18,100,644
2215,59,40.0,0.0,0.0,0.4,-6,-24,18,104,644
2251,59,40.0,0.0,0.0,0.4,-6,-18,18,104,644
2252,59,40.0,0.0,0.0,0.4,-6,-18,18,108,644
2253,59,40.0,0.0,0.0,0.4,-6,-18,18,112,644
2254,59,40.0,0.0,0.0,0.4,-6,-18,18,116,644
2255,59,40.0,0.0,0.0,0.4,-6,-18,18,120,644
2288,59,40.0,0.0,0.0,0.4,-6,-12,18,108,644
2575,59,40.0,0.0,0.0,0.4,0,0,18,104,644
2576,59,40.0,0.0,0.0,0.4,0,0,18,108,644
3150,59,40.0,0.0,0.0,0.6,-18,-12,18,100,644
3151,59,40.0,0.0,0.0,0.6,-18,-12,18,104,644
3152,59,40.0,0.0,0.0,0.6,-18,-12,18,108,644
3368,59,40.0,0.0,0.0,0.6,-12,-12,18,108,644
3370,59,40.0,0.0,0.0,0.6,-12,-12,18,116,644
3546,59,40.0,0.0,0.0,0.6,-6,-18,18,100,644
3587,59,40.0,0.0,0.0,0.6,-6,-12,18,120,644
4132,59,40.0,0.0,0.0,0.8,-24,-30,19,116,644
4133,59,40.0,0.0,0.0,0.8,-24,-30,19,120,644
4349,59,40.0,0.0,0.0,0.8,-18,-30,19,120,644
4385,59,40.0,0.0,0.0,0.8,-18,-24,19,120,644
1391,60,30.0,0.0,0.0,0.4,-30,-18,18,120,644
4050,60,30.0,0.0,0.0,0.8,-30,-6,18,100,644
4054,60,30.0,0.0,0.0,0.8,-30,-6,18,116,644
4087,60,30.0,0.0,0.0,0.8,-30,0,18,104,644
4088,60,30.0,0.0,0.0,0.8,-30,0,18,108,644
4089,60,30.0,0.0,0.0,0.8,-30,0,18,112,644
4090,60,30.0,0.0,0.0,0.8,-30,0,18,116,644
4411,60,30.0,0.0,0.0,0.8,-18,-18,18,104,644
4487,60,30.0,0.0,0.0,0.8,-18,-6,18,120,644
4698,60,30.0,0.0,0.0,0.8,-12,-6,18,100,644
4700,60,30.0,0.0,0.0,0.8,-12,-6,18,108,644
4703,60,30.0,0.0,0.0,0.8,-12,-6,18,120,644
4915,60,30.0,0.0,0.0,0.8,-6,-6,18,104,644
4916,60,30.0,0.0,0.0,0.8,-6,-6,18,108,644
4917,60,30.0,0.0,0.0,0.8,-6,-6,18,112,644
4918,60,30.0,0.0,0.0,0.8,-6,-6,18,116,644
4919,60,30.0,0.0,0.0,0.8,-6,-6,18,120,644
5097,60,30.0,0.0,0.0,0.8,0,-12,18,112,644
5098,60,30.0,0.0,0.0,0.8,0,-12,18,116,644
5099,60,30.0,0.0,0.0,0.8,0,-12,18,120,644
5132,60,30.0,0.0,0.0,0.8,0,-6,18,108,644
1398,61,91.0,0.0,0.0,0.4,-30,-18,20,100,644
1400,61,91.0,0.0,0.0,0.4,-30,-18,20,108,644
1401,61,91.0,0.0,0.0,0.4,-30,-18,20,112,644
1581,61,91.0,0.0,0.0,0.4,-24,-24,20,112,644
1619,61,91.0,0.0,0.0,0.4,-24,-18,20,120,644
1759,61,91.0,0.0,0.0,0.4,-18,-30,20,104,644
1939,61,91.0,0.0,0.0,0.4,-18,0,20,104,644
1941,61,91.0,0.0,0.0,0.4,-18,0,20,112,644
2228,61,91.0,0.0,0.0,0.4,-6,-24,20,108,644
2230,61,91.0,0.0,0.0,0.4,-6,-24,20,116,644
2334,61,91.0,0.0,0.0,0.4,-6,-6,20,100,644
2442,61,91.0,0.0,0.0,0.4,0,-24,20,100,644
2550,61,91.0,0.0,0.0,0.4,0,-6,20,100,644
2551,61,91.0,0.0,0.0,0.4,0,-6,20,104,644
2552,61,91.0,0.0,0.0,0.4,0,-6,20,108,644
2553,61,91.0,0.0,0.0,0.4,0,-6,20,112,644
2554,61,91.0,0.0,0.0,0.4,0,-6,20,116,644
2843,61,91.0,0.0,0.0,0.6,-24,-30,20,120,644
2948,61,91.0,0.0,0.0,0.6,-24,-12,20,108,644
3128,61,91.0,0.0,0.0,0.6,-18,-18,20,108,644
3344,61,91.0,0.0,0.0,0.6,-12,-18,20,108,644
3489,61,91.0,0.0,0.0,0.6,-6,-30,20,112,644
3707,61,91.0,0.0,0.0,0.6,0,-30,20,120,644
3919,61,91.0,0.0,0.0,0.8,-30,-30,20,104,644
3955,61,91.0,0.0,0.0,0.8,-30,-24,20,104,644
4030,61,91.0,0.0,0.0,0.8,-30,-12,20,116,644
4134,61,91.0,0.0,0.0,0.8,-24,-30,20,100,644
4171,61,91.0,0.0,0.0,0.8,-24,-24,20,104,644
4206,61,91.0,0.0,0.0,0.8,-24,-18,20,100,644
4210,61,91.0,0.0,0.0,0.8,-24,-18,20,116,644
4244,61,91.0,0.0,0.0,0.8,-24,-12,20,108,644
4389,61,91.0,0.0,0.0,0.8,-18,-24,20,112,644
4602,61,91.0,0.0,0.0,0.8,-12,-24,20,100,644
4641,61,91.0,0.0,0.0,0.8,-12,-18,20,112,644
4956,61,91.0,0.0,0.0,0.8,-6,0,19,100,644
1399,62,103.0,0.0,0.0,0.4,-30,-18,20,104,644
2766,62,103.0,0.0,0.0,0.6,-30,-6,20,100,644
2770,62,103.0,0.0,0.0,0.6,-30,-6,20,116,644
2984,62,103.0,0.0,0.0,0.6,-24,-6,20,108,644
3165,62,103.0,0.0,0.0,0.6,-18,-12,20,112,644
3167,62,103.0,0.0,0.0,0.6,-18,-12,20,120,644
4461,62,103.0,0.0,0.0,0.8,-18,-12,20,112,644
4603,62,103.0,0.0,0.0,0.8,-12,-24,20,104,644
5139,62,103.0,0.0,0.0,0.8,0,-6,19,112,644
1402,63,92.0,0.0,0.0,0.4,-30,-18,20,116,644
1722,63,92.0,0.0,0.0,0.4,-24,0,20,100,644
1723,63,92.0,0.0,0.0,0.4,-24,0,20,104,644
1724,63,92.0,0.0,0.0,0.4,-24,0,20,108,644
1726,63,92.0,0.0,0.0,0.4,-24,0,20,116,644
1727,63,92.0,0.0,0.0,0.4,-24,0,20,120,644
2046,63,92.0,0.0,0.0,0.4,-12,-18,20,100,644
2194,63,92.0,0.0,0.0,0.4,-6,-30,20,116,644
2338,63,92.0,0.0,0.0,0.4,-6,-6,20,116,644
2339,63,92.0,0.0,0.0,0.4,-6,-6,20,120,644
2373,63,92.0,0.0,0.0,0.4,-6,0,20,112,644
3271,63,92.0,0.0,0.0,0.6,-12,-30,20,104,644
3274,63,92.0,0.0,0.0,0.6,-12,-30,20,116,644
3990,63,92.0,0.0,0.0,0.8,-30,-18,20,100,644
4031,63,92.0,0.0,0.0,0.8,-30,-12,20,120,644
4067,63,92.0,0.0,0.0,0.8,-30,-6,20,120,644
4172,63,92.0,0.0,0.0,0.8,-24,-24,20,108,644
4243,63,92.0,0.0,0.0,0.8,-24,-12,20,104,644
4245,63,92.0,0.0,0.0,0.8,-24,-12,20,112,644
4354,63,92.0,0.0,0.0,0.8,-18,-30,20,116,644
4570,63,92.0,0.0,0.0,0.8,-12,-30,20,116,644
4606,63,92.0,0.0,0.0,0.8,-12,-24,20,116,644
4678,63,92.0,0.0,0.0,0.8,-12,-12,20,116,644
4856,63,92.0,0.0,0.0,0.8,-6,-18,20,108,644
4858,63,92.0,0.0,0.0,0.8,-6,-18,20,116,644
1403,64,80.0,0.0,0.0,0.4,-30,-18,20,120,644
2516,64,80.0,0.0,0.0,0.4,0,-12,20,108,644
2517,64,80.0,0.0,0.0,0.4,0,-12,20,112,644
2518,64,80.0,0.0,0.0,0.4,0,-12,20,116,644
2877,64,80.0,0.0,0.0,0.6,-24,-24,20,112,644
2914,64,80.0,0.0,0.0,0.6,-24,-18,20,116,644
2976,64,80.0,0.0,0.0,0.6,-24,-6,19,100,644
3013,64,80.0,0.0,0.0,0.6,-24,0,19,104,644
3014,64,80.0,0.0,0.0,0.6,-24,0,19,108,644
3015,64,80.0,0.0,0.0,0.6,-24,0,19,112,644
3230,64,80.0,0.0,0.0,0.6,-18,0,19,108,644
3231,64,80.0,0.0,0.0,0.6,-18,0,19,112,644
3232,64,80.0,0.0,0.0,0.6,-18,0,19,116,644
3233,64,80.0,0.0,0.0,0.6,-18,0,19,120,644
3310,64,80.0,0.0,0.0,0.6,-12,-24,20,116,644
3409,64,80.0,0.0,0.0,0.6,-12,-6,19,104,644
3444,64,80.0,0.0,0.0,0.6,-12,0,19,100,644
3447,64,80.0,0.0,0.0,0.6,-12,0,19,112,644
3449,64,80.0,0.0,0.0,0.6,-12,0,19,120,644
3624,64,80.0,0.0,0.0,0.6,-6,-6,19,100,644
3626,64,80.0,0.0,0.0,0.6,-6,-6,19,108,644
3628,64,80.0,0.0,0.0,0.6,-6,-6,19,116,644
3629,64,80.0,0.0,0.0,0.6,-6,-6,19,120,644
3840,64,80.0,0.0,0.0,0.6,0,-6,19,100,644
3843,64,80.0,0.0,0.0,0.6,0,-6,19,112,644
3844,64,80.0,0.0,0.0,0.6,0,-6,19,116,644
3845,64,80.0,0.0,0.0,0.6,0,-6,19,120,644
4312,64,80.0,0.0,0.0,0.8,-24,0,19,116,644
5000,64,80.0,0.0,0.0,0.8,0,-30,20,108,644
1427,65,31.0,0.0,0.0,0.4,-30,-12,18,120,644
2684,65,31.0,0.0,0.0,0.6,-30,-18,18,108,644
3978,65,31.0,0.0,0.0,0.8,-30,-18,18,100,644
4018,65,31.0,0.0,0.0,0.8,-30,-12,18,116,644
4231,65,31.0,0.0,0.0,0.8,-24,-12,18,104,644
4410,65,31.0,0.0,0.0,0.8,-18,-18,18,100,644
4450,65,31.0,0.0,0.0,0.8,-18,-12,18,116,644
4626,65,31.0,0.0,0.0,0.8,-12,-18,18,100,644
4664,65,31.0,0.0,0.0,0.8,-12,-12,18,108,644
4880,65,31.0,0.0,0.0,0.8,-6,-12,18,108,644
4881,65,31.0,0.0,0.0,0.8,-6,-12,18,112,644
1428,66,71.0,0.0,0.0,0.4,-30,-12,19,100,644
1429,66,71.0,0.0,0.0,0.4,-30,-12,19,104,644
1430,66,71.0,0.0,0.0,0.4,-30,-12,19,108,644
1431,66,71.0,0.0,0.0,0.4,-30,-12,19,112,644
1432,66,71.0,0.0,0.0,0.4,-30,-12,19,116,644
1433,66,71.0,0.0,0.0,0.4,-30,-12,19,120,644
1717,66,71.0,0.0,0.0,0.4,-24,0,19,104,644
1864,66,71.0,0.0,0.0,0.4,-18,-12,19,116,644
2365,66,71.0,0.0,0.0,0.4,-6,0,19,104,644
2368,66,71.0,0.0,0.0,0.4,-6,0,19,116,644
2941,66,71.0,0.0,0.0,0.6,-24,-12,19,104,644
2943,66,71.0,0.0,0.0,0.6,-24,-12,19,112,644
3740,66,71.0,0.0,0.0,0.6,0,-24,20,108,644
3771,66,71.0,0.0,0.0,0.6,0,-18,19,112,644
4813,66,71.0,0.0,0.0,0.8,-6,-24,19,104,644
1458,67,39.0,0.0,0.0,0.4,-30,-6,18,100,644
1461,67,39.0,0.0,0.0,0.4,-30,-6,18,112,644
1494,67,39.0,0.0,0.0,0.4,-30,0,18,100,644
1497,67,39.0,0.0,0.0,0.4,-30,0,18,112,644
1498,67,39.0,0.0,0.0,0.4,-30,0,18,116,644
1499,67,39.0,0.0,0.0,0.4,-30,0,18,120,644
1638,67,39.0,0.0,0.0,0.4,-24,-12,18,100,644
1640,67,39.0,0.0,0.0,0.4,-24,-12,18,108,644
1674,67,39.0,0.0,0.0,0.4,-24,-6,18,100,644
1675,67,39.0,0.0,0.0,0.4,-24,-6,18,104,644
1678,67,39.0,0.0,0.0,0.4,-24,-6,18,116,644
1679,67,39.0,0.0,0.0,0.4,-24,-6,18,120,644
1710,67,39.0,0.0,0.0,0.4,-24,0,18,100,644
1712,67,39.0,0.0,0.0,0.4,-24,0,18,108,644
1713,67,39.0,0.0,0.0,0.4,-24,0,18,112,644
1714,67,39.0,0.0,0.0,0.4,-24,0,18,116,644
1715,67,39.0,0.0,0.0,0.4,-24,0,18,120,644
1890,67,39.0,0.0,0.0,0.4,-18,-6,18,100,644
1891,67,39.0,0.0,0.0,0.4,-18,-6,18,104,644
1893,67,39.0,0.0,0.0,0.4,-18,-6,18,112,644
1894,67,39.0,0.0,0.0,0.4,-18,-6,18,116,644
1926,67,39.0,0.0,0.0,0.4,-18,0,18,100,644
1928,67,39.0,0.0,0.0,0.4,-18,0,18,108,644
1929,67,39.0,0.0,0.0,0.4,-18,0,18,112,644
1931,67,39.0,0.0,0.0,0.4,-18,0,18,120,644
2071,67,39.0,0.0,0.0,0.4,-12,-12,18,104,644
2075,67,39.0,0.0,0.0,0.4,-12,-12,18,120,644
2106,67,39.0,0.0,0.0,0.4,-12,-6,18,100,644
2110,67,39.0,0.0,0.0,0.4,-12,-6,18,116,644
2142,67,39.0,0.0,0.0,0.4,-12,0,18,100,644
2143,67,39.0,0.0,0.0,0.4,-12,0,18,104,644
2144,67,39.0,0.0,0.0,0.4,-12,0,18,108,644
2145,67,39.0,0.0,0.0,0.4,-12,0,18,112,644
2146,67,39.0,0.0,0.0,0.4,-12,0,18,116,644
2147,67,39.0,0.0,0.0,0.4,-12,0,18,120,644
2286,67,39.0,0.0,0.0,0.4,-6,-12,18,100,644
2322,67,39.0,0.0,0.0,0.4,-6,-6,18,100,644
2323,67,39.0,0.0,0.0,0.4,-6,-6,18,104,644
2324,67,39.0,0.0,0.0,0.4,-6,-6,18,108,644
2358,67,39.0,0.0,0.0,0.4,-6,0,18,100,644
2362,67,39.0,0.0,0.0,0.4,-6,0,18,116,644
2363,67,39.0,0.0,0.0,0.4,-6,0,18,120,644
2502,67,39.0,0.0,0.0,0.4,0,-12,18,100,644
2504,67,39.0,0.0,0.0,0.4,0,-12,18,108,644
2505,67,39.0,0.0,0.0,0.4,0,-12,18,112,644
2506,67,39.0,0.0,0.0,0.4,0,-12,18,116,644
2507,67,39.0,0.0,0.0,0.4,0,-12,18,120,644
2538,67,39.0,0.0,0.0,0.4,0,-6,18,100,644
2539,67,39.0,0.0,0.0,0.4,0,-6,18,104,644
2541,67,39.0,0.0,0.0,0.4,0,-6,18,112,644
2542,67,39.0,0.0,0.0,0.4,0,-6,18,116,644
2543,67,39.0,0.0,0.0,0.4,0,-6,18,120,644
2574,67,39.0,0.0,0.0,0.4,0,0,18,100,644
2577,67,39.0,0.0,0.0,0.4,0,0,18,112,644
2579,67,39.0,0.0,0.0,0.4,0,0,18,120,644
3763,67,39.0,0.0,0.0,0.6,0,-18,18,104,644
4667,67,39.0,0.0,0.0,0.8,-12,-12,18,120,644
1460,68,35.0,0.0,0.0,0.4,-30,-6,18,108,644
1495,68,35.0,0.0,0.0,0.4,-30,0,18,104,644
1676,68,35.0,0.0,0.0,0.4,-24,-6,18,108,644
1677,68,35.0,0.0,0.0,0.4,-24,-6,18,112,644
1711,68,35.0,0.0,0.0,0.4,-24,0,18,104,644
1855,68,35.0,0.0,0.0,0.4,-18,-12,18,104,644
1892,68,35.0,0.0,0.0,0.4,-18,-6,18,108,644
1895,68,35.0,0.0,0.0,0.4,-18,-6,18,120,644
1927,68,35.0,0.0,0.0,0.4,-18,0,18,104,644
